id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1123	laor	-0.265	-0.4436	15	27	194	7	2019	0.7143	0.6514
1124	laser	-0.5095	-0.6677	6	133	1121	60	2019	2.35	2.1432
1125	laser cavity	-0.3873	-0.8668	6	76	349	18	2019	3.1111	2.8373
1126	laser diode	-0.5456	-0.2512	20	31	89	6	2019	1.6667	1.52
1127	laserpuncture	-0.0199	-0.1391	2	10	136	8	2019	1.875	1.71
1128	lavender essential oil	0.1636	0.4629	17	4	91	7	2019	0	0
1129	law	0.9632	-0.0688	1	65	490	39	2019	1	0.912
1130	law number	0.9593	-0.127	1	10	78	6	2019	0	0
1131	layer	-0.4538	-0.3264	6	174	733	50	2019	1.02	0.9302
1132	ldf	0.0653	-0.2202	17	6	114	6	2019	3	2.736
1133	ldh	-1.1447	0.4761	22	38	357	8	2019	0.875	0.798
1134	ldl	0.1588	0.4482	8	15	94	6	2019	1.6667	1.52
1135	lead acetate	-1.2577	0.3759	22	70	1864	40	2019	1.55	1.4136
1136	lead acetate group	-1.4065	0.4127	22	47	377	6	2019	1.8333	1.672
1137	lead exposure	-0.5094	0.6259	9	16	83	6	2019	0.1667	0.152
1138	lead level	-0.2104	-0.4076	7	19	140	6	2019	1	0.912
1139	leader	1.2701	0.0006	1	35	215	23	2019	1.2174	1.1103
1140	leadership	1.2499	-0.0235	3	15	70	12	2019	6.6667	6.08
1141	leaf	-0.5653	0.0564	4	152	619	35	2019	1.1429	1.0423
1142	leaf extract	-0.2829	-0.0389	11	33	116	7	2019	2.4286	2.2148
1143	leafe	-0.4451	-0.0081	11	199	1274	61	2019	1.4426	1.3157
1144	left ventricular hypertrophy	0.2251	0.2635	19	5	65	5	2019	3	2.736
1145	lens	-0.3707	0.2071	17	22	98	6	2019	0.6667	0.608
1146	leper	0.6962	0.5826	3	9	69	6	2019	0	0
1147	leprosy patient	0.3883	0.5698	19	29	108	8	2019	0.25	0.228
1148	leukemia	0.7796	0.6588	3	24	346	31	2019	0.2903	0.2648
1149	leukocyte	-0.2663	-0.0331	2	44	238	9	2019	0.2222	0.2027
1150	leverage	1.1154	-0.1682	1	28	194	12	2019	0	0
1151	levofloxacin	-0.0383	0.2037	10	33	144	6	2019	2.1667	1.976
1152	leydig cell	-1.0501	0.3269	13	40	346	18	2019	1.3333	1.216
1153	librarian	0.8952	-0.1283	3	13	239	13	2019	0	0
1154	lic	1.1066	-0.0622	1	4	45	5	2019	5	4.56
1155	ligand	-0.7503	0.2805	4	67	253	15	2019	1.1333	1.0336
1156	ligation	-1.398	0.3032	13	12	238	14	2019	0	0
1157	light intensity	-0.1719	-0.7045	15	27	207	13	2019	0.7692	0.7015
1158	light source	-0.7122	-0.4679	20	62	226	9	2019	5.5556	5.0666
1159	likelihood	1.1117	-0.0256	1	34	156	14	2019	1.3571	1.2377
1160	likert scale	1.1717	-0.0626	1	27	77	5	2019	3.6	3.2832
1161	lime peel	-0.9741	0.2257	4	36	282	10	2019	0.4	0.3648
1162	linearity	-0.1	-0.5642	6	34	126	12	2019	0.9167	0.836
1163	lipopolysaccharide	-0.442	0.3757	14	81	259	11	2019	0.6364	0.5804
1164	lipoprotein	-0.0814	0.5311	8	36	192	13	2019	2.5385	2.3151
1165	liquid	0.0039	-0.3095	16	52	152	10	2019	0.6	0.5472
1166	liquid smoke	-0.4926	-0.1562	2	38	210	10	2019	1.1	1.0032
1167	lis	-0.1191	-0.0846	5	14	36	6	2019	0	0
1168	litopenaeus vannamei	-0.1228	-0.5801	2	61	457	21	2019	0.381	0.3474
1169	liver cirrhosis	0.119	0.4158	19	26	150	9	2019	0.5556	0.5067
1170	liverpool fc	0.6369	-0.0757	9	7	60	5	2019	1	0.912
1171	lmic	1.1066	-0.0624	1	4	45	5	2019	5	4.56
1172	lmscs cm	-0.7119	0.41	21	8	65	5	2019	0	0
1173	lmx	1.2838	-0.0171	3	6	55	9	2019	1.5556	1.4187
1174	local community	0.3903	-0.1806	9	13	82	7	2019	0.1429	0.1303
1175	love	1.3768	-0.0227	1	5	27	7	2019	1.1429	1.0423
1176	low birth weight	0.6423	0.2724	9	5	40	8	2019	0	0
1177	low birth weight baby	1.2895	0.2395	3	1	6	6	2019	0	0
1178	low cost	0.1548	-0.3508	6	41	82	8	2019	0.375	0.342
1179	low libido	-0.959	0.553	13	11	138	6	2019	2	1.824
1180	lower extremity massage	0.1636	0.4629	17	4	91	7	2019	0	0
1181	lowest level	-0.3006	-0.3654	2	50	238	9	2019	0.5556	0.5067
1182	loyalty	1.0234	-0.0878	1	40	256	13	2019	2.6923	2.4554
1183	lps	-0.4737	0.4694	14	83	840	37	2019	0.8378	0.7641
1184	lscs	-1.0442	0.5898	18	11	240	8	2019	0	0
1185	lung disruption	0.4592	-0.1007	9	4	40	5	2019	1	0.912
1186	lux	-0.2082	-0.7628	15	5	115	5	2019	1	0.912
1187	lysine	-0.2482	-0.2337	2	11	100	5	2019	0	0
1188	macrophage	-0.8248	0.2126	4	84	724	27	2019	0.5926	0.5404
1189	madura island	0.6493	-0.0582	1	63	290	23	2019	1.6087	1.4671
1190	madurese	1.0181	-0.0014	1	14	115	12	2019	0.25	0.228
1191	main parameter	-0.226	-0.5962	2	52	174	7	2019	0	0
1192	malang city	0.6069	0.0556	3	10	34	6	2019	0.5	0.456
1193	malaria incidence	-0.2676	-0.0519	12	8	48	9	2019	0	0
1194	male balb c mouse	-0.5181	0.5448	8	58	147	5	2019	3.2	2.9184
1195	male hybrid duck	-0.0175	-0.1396	2	8	133	7	2019	2	1.824
1196	male infertility	0.012	0.0627	21	8	57	6	2019	0	0
1197	male mouse	-0.5916	0.1766	11	67	169	7	2019	0.2857	0.2606
1198	male rat	-0.8719	0.3708	22	118	486	16	2019	0.75	0.684
1199	male wistar rat	-0.7496	0.3163	4	126	414	19	2019	1.6316	1.488
1200	malignant tumor	-0.0581	0.2381	16	23	197	11	2019	0.9091	0.8291
1201	malnutrition	0.0952	0.0337	15	22	188	17	2019	0.7647	0.6974
1202	malondialdehyde	-0.8468	0.3394	22	137	777	25	2019	1.6	1.4592
1203	management accounting information system	1.2938	-0.1678	1	11	114	6	2019	10	9.1199
1204	manager	1.3384	-0.1037	1	83	696	28	2019	3.5357	3.2245
1205	mandibular arch form	-0.233	0.2434	4	3	40	5	2019	2	1.824
1206	mangosteen	-0.7028	0.0056	2	26	134	6	2019	0.3333	0.304
1207	mangrove crab	-0.1297	-0.4099	2	7	96	6	2019	0	0
1208	mantis shrimp	0.1758	-0.6221	12	4	35	5	2019	4	3.648
1209	manufacturing company	0.973	-0.1927	1	37	155	12	2019	1.4167	1.292
1210	marine	0.0275	-0.3944	7	43	190	10	2019	0.7	0.6384
1211	marine organism	-0.1664	-0.2582	7	13	43	5	2019	5.8	5.2896
1212	marital status	1.046	0.2748	3	31	202	18	2019	0.1667	0.152
1213	marketing	1.0637	-0.0511	1	52	226	14	2019	3.1429	2.8663
1214	marketing performance	1.308	-0.1869	1	8	85	5	2019	3	2.736
1215	marriage	1.1203	-0.0176	1	33	300	17	2019	0.2353	0.2146
1216	marriage contract	0.809	-0.0741	3	8	190	17	2019	0	0
1217	married woman	1.026	0.088	3	10	36	5	2019	0.6	0.5472
1218	maternal age	0.4588	0.401	17	11	106	5	2019	0.8	0.7296
1219	maternal care	1.1092	0.0215	1	2	24	6	2019	0	0
1220	maternal death model	-0.0064	0.7244	9	10	128	6	2019	0	0
1221	maternal mortality ratio	0.7015	0.1273	16	7	26	5	2019	0.4	0.3648
1222	maternal stress	0.8094	0.4032	3	11	225	9	2019	0.3333	0.304
1223	mathematical model	0.674	-0.1872	1	21	114	12	2019	1.0833	0.988
1224	matrix metalloproteinase	-0.5439	0.4554	10	31	129	6	2019	0.5	0.456
1225	maxillary	-0.2222	0.2637	4	14	108	15	2019	1.2667	1.1552
1226	maximum limit	-0.2888	-0.5553	2	29	152	5	2019	2	1.824
1227	maximum pulse energy	-0.4359	-0.9411	6	61	234	12	2019	3	2.736
1228	maximum pump power	-0.3287	-0.8489	6	52	179	10	2019	2.1	1.9152
1229	maximum repetition rate	-0.3112	-0.8168	6	42	113	6	2019	2.6667	2.432
1230	maximum value	0.1826	0.3945	17	12	79	6	2019	0.1667	0.152
1231	mbar	-0.2279	-0.5886	6	5	60	5	2019	0	0
1232	mbr	-0.2376	-0.5584	6	8	106	11	2019	0.6364	0.5804
1233	mcsq	1.1148	-0.1169	1	19	272	8	2019	4	3.648
1234	mda	-0.774	0.2796	22	148	1373	43	2019	1.4651	1.3362
1235	mda expression	-1.0637	-0.1393	7	12	135	5	2019	0	0
1236	mda level	-0.8334	0.246	22	114	883	26	2019	1.8462	1.6837
1237	mds	0.6079	0.7725	19	7	121	7	2019	0	0
1238	mean score	0.762	0.3707	3	39	151	9	2019	1.2222	1.1147
1239	meaning	0.7737	0.0125	9	43	127	10	2019	1.3	1.1856
1240	mechanical property	-0.7751	-0.1249	13	63	145	8	2019	1.625	1.482
1241	median	-0.0184	0.365	8	47	173	9	2019	0.5556	0.5067
1242	medical problem	-0.0291	0.5217	16	9	89	7	2019	0.1429	0.1303
1243	medicinal plant	-0.507	0.0421	21	66	226	11	2019	0.8182	0.7462
1244	meloxicam	-0.753	0.5272	23	18	144	10	2019	0	0
1245	membrane	-0.1685	-0.0984	17	148	1272	72	2019	0.6944	0.6333
1246	memory impairment	-0.2269	0.693	11	7	96	6	2019	1	0.912
1247	meniran	-0.5755	-0.232	2	3	60	5	2019	0	0
1248	menstrual disorder	1.052	0.1673	3	15	228	15	2019	0.8	0.7296
1249	mental disorder	0.9827	0.3741	1	21	108	11	2019	1	0.912
1250	mental health enforcement	1.2026	0.229	1	3	63	7	2019	0	0
1251	mental health nurse	1.2034	0.2301	1	3	55	5	2019	0	0
1252	mercury concentration	0.0162	-0.6167	5	33	153	11	2019	1.3636	1.2436
1253	merkusii nanoparticle	-1.3509	0.448	22	31	448	7	2019	2	1.824
1254	merr	-0.3859	-0.0946	21	35	134	7	2019	0.5714	0.5211
1255	mesenchymal stem cell	-0.943	0.3179	18	122	749	28	2019	0.9286	0.8469
1256	meta analysis	0.441	0.39	19	24	285	16	2019	1.5625	1.425
1257	metabolic syndrome	0.3753	0.4414	8	22	240	21	2019	0.1429	0.1303
1258	metal	-0.0828	-0.5843	12	95	334	22	2019	1.6818	1.5338
1259	metformin	-0.6753	0.4168	18	57	656	35	2019	1.9429	1.7719
1260	methanol	-0.5568	-0.1784	2	62	167	10	2019	1.5	1.368
1261	mg dl	-0.1947	0.5202	8	95	688	37	2019	0.4054	0.3697
1262	mg kg body weight	-0.6149	0.3789	8	116	668	27	2019	4.6296	4.2222
1263	mg kg bw	-0.9688	0.3215	22	114	1827	54	2019	0.8889	0.8107
1264	mg kg bw day	-0.2266	0.6724	11	29	146	7	2019	0.2857	0.2606
1265	mg kgbw	-0.6964	0.3247	17	33	421	15	2019	0	0
1266	mg l	-0.2734	-0.464	7	194	1522	81	2019	1.3086	1.1935
1267	mg m	0.2368	-0.4489	5	31	191	8	2019	1.25	1.14
1268	mg m3	0.1372	-0.4129	5	50	178	9	2019	0.2222	0.2027
1269	mgl	-0.6869	-0.2902	13	18	106	6	2019	0.3333	0.304
1270	mhz	-0.4113	-0.901	6	58	197	10	2019	2.9	2.6448
1271	mic	-0.2692	-0.0609	2	69	246	14	2019	2.2857	2.0846
1272	mice	-0.6705	0.3994	8	61	286	13	2019	3.3846	3.0867
1273	microalgae	-0.2249	-0.2961	7	44	86	7	2019	2.5714	2.3451
1274	microbial contamination	-0.3	-0.5414	2	23	191	7	2019	1.5714	1.4331
1275	microfiber	-0.2238	-0.5707	6	45	351	24	2019	0.625	0.57
1276	microfracture defect group	-0.9501	0.238	18	18	416	8	2019	0	0
1277	microglium	-0.4255	0.4287	11	31	264	10	2019	0.2	0.1824
1278	microparticle	-0.608	-0.1274	13	26	176	12	2019	0.5833	0.532
1279	microsphere	-0.8888	-0.1924	13	14	369	24	2019	0.375	0.342
1280	mild regular exercise	-0.2454	0.8753	17	13	246	12	2019	0	0
1281	milkfish	-0.2271	-0.2651	15	22	141	12	2019	1.5833	1.444
1282	minimum inhibitory concentration	-0.2863	-0.0653	2	60	186	10	2019	2.6	2.3712
1283	minimum pulse width	-0.3851	-0.8369	6	53	125	6	2019	1.5	1.368
1284	miniscrew	-0.6721	0.3518	4	5	68	8	2019	0.75	0.684
1285	miseq platform	0.5093	-0.9677	12	30	126	6	2019	0.5	0.456
1286	mitf	-0.9342	1.034	4	4	55	5	2019	0	0
1287	mitochondrial genome	0.5243	-0.8846	12	36	144	10	2019	0.3	0.2736
1288	mitogenome	0.5233	-0.9431	12	43	426	24	2019	0.7917	0.722
1289	ml m	-0.2172	0.7535	8	6	80	8	2019	0	0
1290	ml min	-0.0924	-0.2957	7	25	274	10	2019	0.4	0.3648
1291	ml volume	-0.2672	-0.2522	21	18	71	5	2019	7.2	6.5663
1292	mmc	-0.7675	0.3757	18	29	175	5	2019	0	0
1293	mmhg	0.0389	0.5154	17	40	171	10	2019	1.3	1.1856
1294	mmp	-0.6852	0.4766	18	60	698	26	2019	0.1154	0.1052
1295	mode	-0.2346	-0.514	6	117	1036	61	2019	2.8033	2.5566
1296	moderate level	1.2004	0.2967	3	11	58	6	2019	0.1667	0.152
1297	modulation	-0.3616	-0.2145	18	76	255	16	2019	1.375	1.254
1298	moisture content	-0.0863	-0.3246	15	46	116	7	2019	0	0
1299	mojokerto rabbit	0.152	-0.3028	12	15	230	5	2019	1	0.912
1300	mol	-0.505	-0.4908	2	32	156	9	2019	0.5556	0.5067
1301	molecular docking	-0.3563	0.1109	11	24	93	6	2019	0.5	0.456
1302	molecular genetic characterization	0.3459	-0.136	9	16	134	5	2019	0	0
1303	molecular identification	0.2297	-0.462	12	24	91	9	2019	0.5556	0.5067
1304	molecular mechanism	-0.7024	-0.3011	7	36	125	5	2019	1	0.912
1305	molecular weight	-0.5061	0.0334	20	84	545	25	2019	0.44	0.4013
1306	molg	-0.2893	-0.4915	7	11	126	6	2019	1	0.912
1307	momordica charantia l	-0.6778	0.0342	11	16	178	9	2019	2.3333	2.128
1308	monocyte	-0.4682	0.1478	2	59	184	8	2019	0.625	0.57
1309	monopterus albus	-0.2439	-0.3859	2	19	81	5	2019	0.4	0.3648
1310	moringa	0.2713	-0.0782	9	13	86	6	2019	0	0
1311	moringa leaf	-0.8724	0.3656	4	15	140	5	2019	1	0.912
1312	moringa oleifera	0.0216	-0.1206	15	32	92	6	2019	1.5	1.368
1313	mos2	-0.31	-0.6048	6	27	146	14	2019	0.2857	0.2606
1314	mothers behavior	0.8016	0.1264	9	3	32	5	2019	1	0.912
1315	mothers knowledge	0.724	0.088	9	19	94	10	2019	0.4	0.3648
1316	motility	-0.2079	0.0075	21	41	238	18	2019	0.9444	0.8613
1317	mouse	-0.6256	0.3395	14	269	2929	131	2019	1.3053	1.1905
1318	mows	-0.3539	-0.828	6	17	105	5	2019	1	0.912
1319	mpa	-0.798	-0.4032	7	85	425	18	2019	0.5556	0.5067
1320	mri	0.2885	0.1944	16	20	164	21	2019	0.619	0.5646
1321	mrsa	-0.3749	-0.1286	2	21	255	12	2019	0.75	0.684
1322	msass	0.3261	0.5565	8	10	84	5	2019	0.6	0.5472
1323	msc	-0.871	0.2927	18	63	306	14	2019	0.8571	0.7817
1324	mscm	-0.7159	0.3287	11	19	377	13	2019	8	7.2959
1325	mse	0.4477	0.2591	16	13	53	12	2019	1.3333	1.216
1326	mtms	-0.5647	-0.5636	6	12	154	11	2019	1.9091	1.7411
1327	mtr	0.3775	0.1922	16	2	30	6	2019	0	0
1328	mtt	-0.7712	0.2192	11	68	159	7	2019	3.8571	3.5177
1329	mtt assay	-0.7795	0.1508	11	121	381	17	2019	2.0588	1.8776
1330	mtvrptw	0.2476	-0.1008	16	3	15	5	2019	0	0
1331	mu ml	0.3163	0.2265	9	7	135	5	2019	1	0.912
1332	multiple linear regression	0.9223	-0.0038	1	33	90	11	2019	0.8182	0.7462
1333	multiple linear regression analysis	1.1688	-0.1202	1	16	42	5	2019	0	0
1334	multiple range test	-0.2642	-0.345	2	48	179	9	2019	0.3333	0.304
1335	multivariate analysis	0.5395	0.1983	16	22	71	5	2019	3	2.736
1336	mun	-0.3716	0.2524	21	7	131	12	2019	0	0
1337	municipality	0.7242	0.12	16	4	23	5	2019	0	0
1338	mus musculus	-0.5375	0.4174	14	82	586	26	2019	0.2692	0.2455
1339	muslim	1.1921	0.0523	1	11	86	6	2019	0.6667	0.608
1340	muslim customer	1.1369	-0.0889	1	21	86	6	2019	0.6667	0.608
1341	muslims	1.2412	0.004	1	21	138	12	2019	0.4167	0.38
1342	mutation	0.2555	0.3872	19	79	993	54	2019	0.963	0.8782
1343	mvmh	0.9153	0.1336	9	5	43	8	2019	0	0
1344	mw pump power	-0.4786	-0.9403	6	43	110	5	2019	3	2.736
1345	myxobolus koi	-0.4923	0.0523	20	11	105	5	2019	0	0
1346	n p ratio	0.0778	-0.5122	2	12	77	5	2019	0	0
1347	n719	-0.591	-0.6221	7	6	55	5	2019	4	3.648
1348	nacl	-0.4154	-0.0502	2	34	89	5	2019	0.8	0.7296
1349	nano	-0.5406	-0.5403	13	33	65	6	2019	0.6667	0.608
1350	nano pmbe	-0.3426	0.1128	11	15	156	6	2019	0	0
1351	nanobubble	-0.3447	-0.331	2	30	253	11	2019	0.6364	0.5804
1352	nanocomposite	-0.6831	-0.4253	13	21	166	6	2019	3.1667	2.888
1353	nanoparticle	-0.9119	-0.0527	22	172	1534	53	2019	2.1509	1.9616
1354	nasopharyngeal carcinoma	-0.2665	0.5869	10	27	140	8	2019	0.125	0.114
1355	nation	0.9199	0.0306	9	34	98	12	2019	0.6667	0.608
1356	nb uvb	-0.9288	1.0356	4	10	90	7	2019	0	0
1357	nbi	0.1999	0.3451	10	11	103	7	2019	0.7143	0.6514
1358	nd2	0.5274	-0.9803	12	33	100	5	2019	1	0.912
1359	nd3	0.5329	-0.9837	12	32	121	6	2019	0.5	0.456
1360	nd4	0.532	-0.9812	12	32	101	5	2019	0.6	0.5472
1361	ndo lid	0.3059	0.6166	19	8	92	8	2019	0	0
1362	necrosis	-0.7634	0.149	22	146	1191	40	2019	1.775	1.6188
1363	negative control	-0.6718	0.2975	11	101	310	13	2019	1	0.912
1364	negative control group	-0.7384	0.3064	4	110	352	15	2019	2.5333	2.3104
1365	negative predictive value	0.2395	0.4915	10	26	71	5	2019	0.4	0.3648
1366	neonate mouse	-0.1831	0.7836	19	11	480	8	2019	0	0
1367	neoplasia	-0.7953	0.4863	21	13	148	8	2019	3	2.736
1368	nepal	0.0669	0.2436	10	14	210	6	2019	2	1.824
1369	nephropathy	-0.7712	0.5974	4	15	155	5	2019	0	0
1370	net cage	-0.0355	-0.3825	2	13	72	10	2019	0.4	0.3648
1371	neutrophil	-0.3603	0.3002	17	39	237	12	2019	1	0.912
1372	new blood vessel	-0.7805	0.1956	4	41	127	5	2019	1.2	1.0944
1373	new zealand white rabbit	-0.9259	0.2631	18	31	212	6	2019	0	0
1374	newborn	0.4748	0.3989	9	17	85	6	2019	0	0
1375	next generation sequencing	0.4016	-0.6416	12	52	208	12	2019	1.0833	0.988
1376	nf b	-0.6735	0.4637	14	29	237	11	2019	0.7273	0.6633
1377	nggorang leaf extract	-0.3506	0.3588	21	7	176	8	2019	0	0
1378	ngs	0.4833	-0.8243	12	34	140	9	2019	0.5556	0.5067
1379	nickel	-0.4487	-0.4831	12	21	115	6	2019	0.5	0.456
1380	nicu	0.8058	0.4244	3	11	269	11	2019	0.0909	0.0829
1381	night shift	0.3045	0.1185	17	18	110	6	2019	0	0
1382	nihl	0.2233	0.3428	17	5	86	11	2019	0.5455	0.4975
1383	nile tilapia	-0.2382	-0.3674	2	31	270	10	2019	0.5	0.456
1384	nitrobacter	-0.2489	-0.3202	2	10	65	5	2019	0	0
1385	nitrogen	-0.4607	-0.1567	2	100	277	14	2019	0.8571	0.7817
1386	nk cell	-0.6385	0.4519	14	27	329	14	2019	0.7857	0.7166
1387	nm laser	-0.8977	-0.4578	20	19	235	5	2019	2	1.824
1388	nm wavelength	-0.3103	-0.8352	6	38	76	5	2019	2.6	2.3712
1389	noael	0.0307	-0.5859	5	73	480	20	2019	2.9	2.6448
1390	noise ratio	-0.2644	-0.7359	6	77	342	19	2019	3.1053	2.832
1391	non coding region	0.5167	-0.8733	12	26	78	5	2019	0.8	0.7296
1392	non precoated adhesive technique	-0.9341	-0.3713	7	2	20	5	2019	0	0
1393	noni fruit	-0.3903	-0.0639	2	25	321	17	2019	0.7647	0.6974
1394	normal child	0.3518	0.2733	9	10	70	8	2019	0	0
1395	normal condition	0.0146	0.4666	14	15	130	5	2019	1.6	1.4592
1396	normal control	-0.4926	0.5627	8	54	179	7	2019	7.2857	6.6445
1397	normal hearing	0.7161	-0.2562	5	2	10	5	2019	0	0
1398	normal saline	-0.2475	0.5985	16	39	148	7	2019	0.8571	0.7817
1399	novel	-0.2201	-0.3847	7	39	105	6	2019	0.6667	0.608
1400	npc	-0.1587	0.559	10	30	241	16	2019	0.125	0.114
1401	npc patient	-0.306	0.6254	10	23	248	14	2019	0.1429	0.1303
1402	npm1	0.573	0.751	19	7	125	5	2019	0	0
1403	nsaid	-0.6984	0.6939	14	23	130	6	2019	1.3333	1.216
1404	nsgi	-1.0351	-0.0575	23	4	52	6	2019	0	0
1405	ntt	0.7075	0.0577	16	22	182	11	2019	0	0
1406	nup	0.7499	0.4645	10	10	91	5	2019	2.6	2.3712
1407	nurse retention	0.7529	-0.0424	1	2	28	7	2019	3	2.736
1408	nursing care	0.8449	0.4271	3	25	138	13	2019	0.4615	0.4209
1409	nursing home	1.0976	0.6811	3	8	65	8	2019	0.5	0.456
1410	nursing intervention	0.7722	0.3748	3	26	150	13	2019	0.6923	0.6314
1411	nutrient composition	-0.0115	-0.1248	15	26	92	6	2019	0.3333	0.304
1412	nutritional value	-0.2946	-0.3008	15	54	211	10	2019	0.5	0.456
1413	obese adolescent	0.4115	0.448	8	11	117	9	2019	0	0
1414	obligation	1.0659	-0.1298	1	19	48	7	2019	2.5714	2.3451
1415	observation method	0.3189	-0.2919	7	25	92	5	2019	0.2	0.1824
1416	occupation	0.9089	0.1406	1	28	98	12	2019	0	0
1417	occupational accident	0.7826	-0.2469	5	22	109	14	2019	0.0714	0.0651
1418	occupational disease	0.8834	-0.3397	5	15	130	7	2019	0	0
1419	occupational factor	0.8146	0.0291	9	10	58	6	2019	0	0
1420	occupational health	0.7646	-0.2812	5	15	110	7	2019	0	0
1421	occupational safety	0.7796	-0.2691	5	16	117	8	2019	0	0
1422	oct	0.0647	-0.2179	17	6	136	8	2019	3	2.736
1423	octolasmis	-0.0766	-0.4171	2	11	109	7	2019	1.1429	1.0423
1424	odor	0.1642	-0.3598	5	49	158	7	2019	0.2857	0.2606
1425	offspring	0.5248	-0.1674	2	11	46	7	2019	0.8571	0.7817
1426	ohl	0.6093	0.429	10	3	21	7	2019	2	1.824
1427	ohu	0.9354	-0.3683	5	5	98	7	2019	0	0
1428	oleic acid	-0.4867	-0.0128	11	7	50	5	2019	4	3.648
1429	omeprazole	-0.3406	0.8367	10	8	140	10	2019	0	0
1430	omp	-0.3674	0.0711	14	18	54	5	2019	0	0
1431	omph gene	0.6033	-0.0267	16	9	115	5	2019	0	0
1432	opac service	0.7316	0.1157	9	2	24	8	2019	1	0.912
1433	operation	0.007	-0.4327	6	153	640	44	2019	1.75	1.596
1434	opg	-0.9858	0.6268	4	36	250	11	2019	0.5455	0.4975
1435	ophthalmopathy	-0.1696	0.6056	8	4	36	6	2019	1	0.912
1436	opn	-1.1178	0.4722	4	20	194	6	2019	2.6667	2.432
1437	optical density	-0.7118	-0.2148	20	39	93	5	2019	1.6	1.4592
1438	optimal control	0.6283	-0.183	1	6	31	5	2019	0	0
1439	optimum	-0.2355	-0.3796	7	50	132	8	2019	0.375	0.342
1440	optimum concentration	-0.3937	-0.3639	2	53	154	8	2019	3	2.736
1441	optimum condition	-0.4636	-0.4352	7	64	205	12	2019	1	0.912
1442	optimum dose	-0.3867	-0.1419	2	51	213	12	2019	1.5833	1.444
1443	oral candidiasis	-0.303	0.1464	20	13	174	8	2019	0	0
1444	oral cavity	-0.3246	0.1533	16	89	350	14	2019	0.8571	0.7817
1445	oral disease	0.029	-0.1066	6	26	160	10	2019	0.8	0.7296
1446	oral lesion	0.3637	0.283	16	8	38	7	2019	0.1429	0.1303
1447	oral mucosal lesion	0.417	0.2819	16	6	57	6	2019	0.5	0.456
1448	oreochromis niloticus	-0.2173	-0.3612	2	82	374	20	2019	0.75	0.684
1449	organisation	1.0054	-0.0948	1	44	290	19	2019	0.5789	0.528
1450	organizational citizenship behavior	1.4386	0.0002	3	6	114	6	2019	0	0
1451	organizational culture	1.2667	0.0067	3	11	52	5	2019	1.6	1.4592
1452	organizational factor	0.5166	-0.6079	5	1	5	5	2019	0	0
1453	organizational performance	1.3531	-0.0388	1	15	189	7	2019	3	2.736
1454	origin	0.5032	-0.3745	12	65	219	17	2019	2.2353	2.0386
1455	originality value	1.2084	-0.0984	1	110	437	26	2019	2	1.824
1456	ornamental fish	-0.0126	-0.2395	2	13	54	9	2019	0.4444	0.4053
1457	ornamental plant	-0.109	-0.4976	5	42	94	5	2019	0.2	0.1824
1458	orthodontic tooth movement	-0.8437	0.5195	4	55	579	22	2019	5.2273	4.7672
1459	orthodontic treatment	-0.4194	0.3398	4	61	288	18	2019	3.3333	3.04
1460	osh	0.8117	-0.2379	5	7	192	12	2019	0	0
1461	osteoblast	-0.9879	0.4135	4	90	941	34	2019	0.9412	0.8583
1462	osteoblast proliferation	-0.9834	0.289	4	44	150	5	2019	0	0
1463	osteocalcin expression	-0.8902	0.3913	4	35	155	5	2019	1.8	1.6416
1464	osteoclast	-1.0052	0.4879	4	33	329	12	2019	0	0
1465	osteoclast number	-1.0166	0.5742	4	21	204	6	2019	5.5	5.016
1466	osteogenesis	-0.827	0.2553	4	37	130	5	2019	0.8	0.7296
1467	osteogenic differentiation	-0.9337	0.3527	4	56	464	17	2019	6.6471	6.0621
1468	osteoporosis	-0.8904	-0.0076	13	43	298	11	2019	1.7273	1.5753
1469	outbreak	0.3499	0.2314	19	52	288	20	2019	1.2	1.0944
1470	output	0.11	-0.3753	6	122	457	33	2019	2.0606	1.8793
1471	output power	-0.3677	-0.779	6	88	338	17	2019	3	2.736
1472	ovaprim	-0.4142	0.0988	21	5	55	5	2019	4	3.648
1473	ovx	-0.6188	0.0049	15	8	224	8	2019	0	0
1474	oxidative burst	-0.4997	0.4405	17	5	130	10	2019	0	0
1475	oxidative stress	-0.4407	0.4427	8	121	502	23	2019	1.4783	1.3482
1476	oxivarea	-0.4367	-0.1896	2	9	160	8	2019	1	0.912
1477	oxygen content	-0.228	-0.473	2	11	75	5	2019	2	1.824
1478	ozone	-0.5934	-0.2116	20	18	91	5	2019	1.8	1.6416
1479	p aeruginosa	-0.3873	-0.2126	2	37	255	18	2019	2.8889	2.6346
1480	p cresol	-0.3568	-0.6826	7	12	161	7	2019	2	1.824
1481	p gingivalis	-0.7221	0.3335	14	27	216	10	2019	0.4	0.3648
1482	p hypsinotus	0.5382	-0.9153	12	14	71	5	2019	0.4	0.3648
1483	p00001	-0.2072	0.4684	14	50	289	12	2019	0.3333	0.304
1484	p0003	0.4377	0.1415	3	43	87	5	2019	2.4	2.1888
1485	p0004	0.3214	0.3814	3	27	135	5	2019	0.2	0.1824
1486	p001	0.4851	0.3334	10	15	77	5	2019	0	0
1487	p53	-0.5874	0.3018	11	47	398	15	2019	0.6667	0.608
1488	pacar air	-0.5467	-0.2483	5	11	126	7	2019	0	0
