id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1124	protein source	-0.7374	0.1521	9	52	131	5	2019	0.6	0.752
1125	protocorm	-0.3277	0.2703	7	11	82	7	2019	0	0
1126	prototype	0.3442	0.0606	6	29	110	11	2019	0.2727	0.3418
1127	prp	-1.3822	0.3937	15	13	138	6	2019	2	2.5067
1128	pruning	-0.09	0.1793	7	20	170	16	2019	0.125	0.1567
1129	public	0.612	0.1251	3	31	111	6	2019	0.8333	1.0445
1130	publication	0.543	-0.1134	3	17	94	7	2019	1.7143	2.1486
1131	purposive sampling method	0.8711	0.2636	12	31	65	6	2019	0.1667	0.2089
1132	pvdf electrospun membrane	-1.2567	-0.0934	15	7	185	5	2019	10	12.5336
1133	pvdf membrane	-1.239	-0.0916	15	7	272	8	2019	10	12.5336
1134	pyrolysis	-0.5398	-0.5047	2	17	105	7	2019	0	0
1135	pyrolysis process	-0.4895	-0.4906	2	24	99	8	2019	0	0
1136	qbo	0.8578	-0.3265	14	3	35	5	2019	1	1.2534
1137	qtl	-0.1158	0.5232	7	22	160	9	2019	1.3333	1.6711
1138	quantification	-0.2793	-0.0098	10	40	121	11	2019	0.4545	0.5697
1139	question	0.9399	0.0029	3	43	167	13	2019	8.4615	10.6053
1140	r nasutus ointment	-1.1062	0.3258	13	4	30	5	2019	0	0
1141	rainforest	0.8248	-0.1775	8	49	450	27	2019	2.0741	2.5996
1142	raja ampat regency	1.0794	0.1047	1	6	13	5	2019	0	0
1143	rambutan	-0.3393	0.0125	11	14	51	5	2019	1.2	1.504
1144	ramie rope	0.121	-0.4719	18	10	434	14	2019	0	0
1145	random forest	0.623	-0.3702	5	32	86	10	2019	1.5	1.88
1146	randomized block design	-0.2234	0.0592	9	74	175	10	2019	0.1	0.1253
1147	randomized complete block design	-0.1262	0.2753	7	69	180	11	2019	0.0909	0.1139
1148	ranu pani resort	0.8836	-0.2322	5	5	96	6	2019	0	0
1149	rapd	0.4426	0.3124	12	16	57	5	2019	1.2	1.504
1150	rare species	0.7971	0.3564	12	5	11	5	2019	0.8	1.0027
1151	ras	-0.0122	0.2918	6	17	41	5	2019	0.2	0.2507
1152	rat	-0.7921	0.3728	6	108	1015	52	2019	0.3269	0.4098
1153	ration	-0.6145	0.17	9	52	323	16	2019	0.3125	0.3917
1154	rca	-1.1869	-0.006	4	19	144	5	2019	1.6	2.0054
1155	rcbd	-0.0392	0.3814	7	34	84	6	2019	0.1667	0.2089
1156	rdl	-1.1058	0.0327	4	21	265	5	2019	0	0
1157	reaction	-0.4508	-0.0607	8	129	442	24	2019	0.5417	0.6789
1158	readiness	0.467	0.0323	14	14	104	9	2019	0	0
1159	real time	-0.7561	0.1601	9	32	77	5	2019	0.8	1.0027
1160	receiver	0.6299	-0.255	14	2	14	7	2019	0	0
1161	recirculating aquaculture system	-0.0588	0.3029	6	17	59	5	2019	0.6	0.752
1162	red blood cell	-0.5312	0.34	6	47	121	5	2019	0.4	0.5013
1163	red chilli	0.7489	0.3907	7	2	48	6	2019	0	0
1164	reef fish	1.0527	0.1149	1	11	69	11	2019	0	0
1165	reflectance	0.6689	-0.3591	5	41	242	11	2019	0.0909	0.1139
1166	reflection	0.9762	-0.0283	3	16	87	7	2019	1.4286	1.7905
1167	regime	0.5993	-0.2502	3	48	422	36	2019	0.3056	0.383
1168	relative humidity	-0.371	-0.2697	11	26	72	6	2019	0.1667	0.2089
1169	release	0.1068	-0.1023	16	58	234	16	2019	0.875	1.0967
1170	removal	-0.4826	-0.1552	15	90	273	16	2019	1.1875	1.4884
1171	replicate	-0.623	0.1089	9	171	573	24	2019	1.5833	1.9845
1172	reproductive performance	0.3594	0.3341	1	25	144	8	2019	0	0
1173	research result	-0.0071	-0.641	8	28	81	8	2019	0.25	0.3133
1174	research team	0.1273	-0.3315	6	5	57	7	2019	0	0
1175	residential area	0.7685	-0.3229	3	16	53	8	2019	0.125	0.1567
1176	residue	-0.4152	0.3683	11	78	743	29	2019	0.2069	0.2593
1177	resilience	1.0191	0.2337	1	19	186	17	2019	1.2353	1.5483
1178	resin	-0.3354	-0.5381	8	77	529	25	2019	0.16	0.2005
1179	response surface methodology	-0.8221	-0.4715	2	35	92	5	2019	0.6	0.752
1180	rest	0.331	0.3918	7	62	174	7	2019	0.7143	0.8953
1181	rflp	-0.3088	0.8161	10	42	239	10	2019	0.2	0.2507
1182	rgh	-0.172	0.4982	6	17	248	8	2019	1	1.2534
1183	rhizome	-0.9282	0.0851	4	47	275	10	2019	1	1.2534
1184	rice bran	-0.7579	0.4362	6	48	543	16	2019	0	0
1185	rice crop	0.6531	-0.2118	5	29	212	10	2019	0.4	0.5013
1186	rice cultivation	0.6394	-0.2297	3	13	58	8	2019	0	0
1187	rice farming	0.7381	-0.2615	3	24	187	13	2019	0	0
1188	rice field	0.5712	-0.1882	3	49	373	28	2019	0	0
1189	rice fish farming	0.5772	-0.2284	3	8	130	10	2019	0	0
1190	rice growth	0.5023	-0.1113	5	40	175	8	2019	0.5	0.6267
1191	rice husk	-0.4575	-0.4315	2	40	290	24	2019	1.0417	1.3056
1192	rice line	0.0084	0.2888	7	34	139	8	2019	2	2.5067
1193	rice mill	1.0185	-0.3474	14	4	144	8	2019	0	0
1194	rice paddy field	0.2313	-0.3541	5	9	56	6	2019	0.6667	0.8356
1195	rice plant	0.1654	-0.0283	5	44	116	5	2019	1	1.2534
1196	rice straw	-0.9611	-0.3715	2	16	184	12	2019	0	0
1197	rice supply chain	0.9749	-0.29	5	3	24	5	2019	1	1.2534
1198	rice variety	-0.1734	0.4513	7	43	130	8	2019	0.375	0.47
1199	richness	1.1233	0.0251	1	39	118	9	2019	0.1111	0.1393
1200	right	0.806	-0.1471	3	44	174	21	2019	0.5714	0.7162
1201	risk factor	0.1999	0.5253	8	27	194	9	2019	1	1.2534
1202	riverbank	0.8015	-0.1442	1	4	128	17	2019	0.1765	0.2212
1203	robot	0.5699	-0.1267	11	9	153	23	2019	0.8261	1.0354
1204	room temperature	-0.6777	-0.1858	11	94	284	16	2019	0.3125	0.3917
1205	root length character	-0.046	0.5798	7	21	114	6	2019	0.1667	0.2089
1206	root zone	0.0758	-0.1343	16	5	53	8	2019	0	0
1207	roselle petal	-0.9874	0.1947	11	11	96	6	2019	2	2.5067
1208	rpm	-0.4199	-0.356	2	70	165	15	2019	0.6	0.752
1209	rrna	-0.4008	0.2265	10	42	143	7	2019	0.2857	0.3581
1210	rrna gene	-0.4886	0.3443	13	58	237	14	2019	0.6429	0.8057
1211	rubber	0.4745	-0.1227	8	65	489	32	2019	1.3125	1.645
1212	rubber plantation	1.1074	0.0442	1	54	454	22	2019	0.5455	0.6836
1213	rule	0.9574	-0.0561	3	47	239	25	2019	0.6	0.752
1214	ruman	-0.9205	0.1212	9	59	269	12	2019	1.1667	1.4623
1215	rumen fermentation	-1.0495	0.152	9	46	174	6	2019	0.5	0.6267
1216	rural area	0.929	0.0725	3	30	151	13	2019	0	0
1217	s balangeran	0.633	0.3023	12	6	49	7	2019	2	2.5067
1218	s1 gene	0.0126	0.6794	12	21	315	10	2019	1.5	1.88
1219	salmonella	-0.3455	0.1828	11	26	104	8	2019	0.25	0.3133
1220	sample plot	0.7847	0.3457	12	16	68	7	2019	0.2857	0.3581
1221	sanitation	0.7281	0.2707	1	22	141	7	2019	2	2.5067
1222	sap free seaweed	-1.0513	-0.4363	4	6	114	6	2019	0	0
1223	sapindus rarak	-1.1158	0.181	9	35	183	7	2019	0.2857	0.3581
1224	sapling	0.7245	-0.0242	12	22	64	5	2019	0	0
1225	saponin	-0.8794	-0.0309	4	143	550	17	2019	0.6471	0.811
1226	sarang semut	-0.8059	0.1564	6	14	105	7	2019	0	0
1227	sargassum	-0.713	-0.0335	4	39	137	8	2019	2.75	3.4467
1228	satellite	0.7784	-0.4061	5	43	222	18	2019	0.3889	0.4874
1229	satellite data	0.7539	-0.37	5	48	186	12	2019	0.25	0.3133
1230	savi	0.8504	-0.288	5	30	179	7	2019	0	0
1231	sbw	-0.8287	-0.6155	2	13	168	7	2019	1	1.2534
1232	scaridae	1.1686	0.2169	12	10	175	5	2019	0	0
1233	screening	-0.6801	0.2493	4	127	469	20	2019	1.2	1.504
1234	sdl	-1.1058	0.0324	4	21	265	5	2019	0	0
1235	sds page	-0.7214	-0.31	2	52	133	6	2019	2	2.5067
1236	sea level	0.7889	-0.4056	14	15	97	11	2019	0.1818	0.2279
1237	sea turtle	0.4029	-0.0481	3	3	20	5	2019	0	0
1238	seagrass bed	0.4663	0.0185	12	15	62	6	2019	0.3333	0.4178
1239	seagrass ecosystem	0.156	0.4785	1	10	63	5	2019	0	0
1240	search	0.4891	-0.0385	11	49	158	9	2019	2.2222	2.7852
1241	seawater	0.6475	-0.0226	14	35	77	6	2019	1.5	1.88
1242	seaweed	-0.8191	-0.254	4	113	503	32	2019	2.9688	3.7209
1243	seaweed film	-0.5861	-0.6492	2	12	132	6	2019	10	12.5336
1244	second factor	-0.7815	0.1243	9	78	264	10	2019	1.1	1.3787
1245	secondary forest	1.0225	-0.0564	1	71	480	23	2019	0.4783	0.5994
1246	secondary metabolite	-0.4897	-0.0602	5	66	212	12	2019	0.4167	0.5222
1247	sediment	0.2687	-0.0243	6	33	161	14	2019	0.2857	0.3581
1248	sediment concentration	0.4243	-0.2009	14	9	36	6	2019	1.5	1.88
1249	see	-0.7783	0.4143	6	15	180	6	2019	1	1.2534
1250	seed germination	-0.3029	-0.0254	10	7	48	7	2019	0.4286	0.5372
1251	seeds moisture content	-1.3872	-0.4047	4	3	40	5	2019	1	1.2534
1252	selaawi village	0.3972	-0.2359	8	10	84	7	2019	0	0
1253	selaginella species	-0.7185	0.38	6	12	162	6	2019	0	0
1254	selection index	0.0189	0.2821	7	26	210	12	2019	2	2.5067
1255	selectivity	0.4493	-0.0439	1	36	153	8	2019	0.75	0.94
1256	self	0.242	0.157	7	42	156	8	2019	1.25	1.5667
1257	self sufficiency	0.3416	0.0013	11	17	64	8	2019	0	0
1258	sem	-0.3768	-0.4592	2	155	530	27	2019	0.5556	0.6963
1259	sem edx	-0.681	-0.6188	2	50	103	5	2019	0.2	0.2507
1260	sem image	-0.6283	-0.5653	2	43	89	6	2019	0.5	0.6267
1261	seman	-0.7801	0.2714	15	23	274	18	2019	1.1667	1.4623
1262	semarang city	1.0665	0.0043	1	16	180	13	2019	0	0
1263	semi	0.3587	-0.1772	1	40	130	8	2019	0.125	0.1567
1264	sengon	-0.2523	-0.2563	8	62	336	17	2019	0.5882	0.7373
1265	senna	-1.5415	0.3158	4	9	115	5	2019	0	0
1266	sentinel	0.7133	-0.3781	5	38	203	18	2019	0.7222	0.9052
1267	separation	-0.5209	-0.01	2	91	263	17	2019	1.3529	1.6957
1268	sequence	0.1774	0.5573	7	156	866	56	2019	0.4464	0.5595
1269	serang regency	0.8461	-0.2234	3	8	110	5	2019	0	0
1270	sericin	-0.9457	0.1571	6	6	84	6	2019	2	2.5067
1271	serranidae	1.1685	0.2173	12	10	175	5	2019	0	0
1272	serum	-0.7514	0.2294	15	70	339	17	2019	4.4118	5.5295
1273	service	0.9657	-0.0183	3	146	898	83	2019	1.4699	1.8423
1274	settlement	1.064	-0.3048	5	24	190	26	2019	0.3462	0.4339
1275	shade	-0.2749	-0.0843	8	11	51	5	2019	0	0
1276	shallot	-0.0029	0.3282	7	25	190	12	2019	0.5	0.6267
1277	shallot powder	-0.6636	-0.279	11	8	70	5	2019	0	0
1278	sheep	-0.2712	0.5347	9	69	468	27	2019	0.7037	0.882
1279	shelf life	-0.4295	-0.2464	11	51	244	18	2019	0.3889	0.4874
1280	sheltered area	1.0263	0.0805	1	5	96	6	2019	0	0
1281	shock	0.2281	0.6091	10	27	107	8	2019	0.875	1.0967
1282	shoot	-0.2361	0.0823	10	91	350	22	2019	0.1364	0.1709
1283	shrimp	-0.0055	0.2757	6	87	545	31	2019	1.2581	1.5768
1284	shrub	1.1221	-0.1319	1	87	546	30	2019	0.6	0.752
1285	siganidae	1.0343	0.2236	12	19	197	7	2019	0	0
1286	siganus canaliculatus	0.5962	0.2847	12	11	38	6	2019	0	0
1287	significant impact	0.332	-0.249	14	48	191	10	2019	0.3	0.376
1288	significant protein	0.524	-0.0968	11	8	27	5	2019	0	0
1289	silage	-1.1595	0.1589	9	46	502	19	2019	3.5789	4.4857
1290	silage juice	-0.957	0.4726	13	6	72	6	2019	0	0
1291	silica	-0.6047	-0.4909	2	53	389	26	2019	0.2308	0.2892
1292	silicon	-0.7659	-0.6836	2	21	322	12	2019	0.8333	1.0445
1293	simulation study	0.2192	-0.7444	8	5	14	5	2019	0.2	0.2507
1294	sintering temperature	-0.695	-0.6469	2	4	49	7	2019	0	0
1295	skin	-0.5878	-0.2482	2	130	612	35	2019	0.8857	1.1101
1296	skyline query	0.56	-0.144	11	7	33	5	2019	0.6	0.752
1297	slope	0.7668	-0.1384	1	51	274	31	2019	0.5806	0.7278
1298	small area estimation	0.2209	-0.7395	8	6	17	7	2019	0.2857	0.3581
1299	small scale fisher	0.9702	0.1367	1	25	117	6	2019	3.6667	4.5956
1300	small scale fishery	1.0147	0.1752	1	18	171	9	2019	3.5556	4.4564
1301	smoke haze	0.9963	-0.3217	5	19	83	7	2019	0.7143	0.8953
1302	sni	-0.1654	-0.3092	8	61	141	8	2019	0.125	0.1567
1303	snpb11	-0.0676	0.5602	7	14	125	5	2019	1	1.2534
1304	snpb11 marker	-0.0611	0.5702	7	21	144	6	2019	0.6667	0.8356
1305	soaking time	-0.7714	-0.4429	2	25	123	6	2019	0.1667	0.2089
1306	social condition	0.9738	0.1092	1	24	87	5	2019	0.4	0.5013
1307	social medium	1.081	-0.1199	3	8	33	7	2019	0	0
1308	social support	1.04	0.5882	17	9	157	6	2019	0.8333	1.0445
1309	social upgrading	0.9491	0.1285	1	3	7	5	2019	0	0
1310	sod	-0.7836	0.1841	6	31	163	12	2019	0	0
1311	sodium hydroxide	-0.5747	-0.5413	2	44	180	8	2019	0.875	1.0967
1312	soil arthropod	0.6835	-0.1591	5	8	54	6	2019	0	0
1313	soil food web	0.7907	-0.2384	8	17	112	6	2019	1.8333	2.2978
1314	soil surface	0.5439	-0.3886	5	20	57	6	2019	0.8333	1.0445
1315	soil temperature	0.5857	-0.2961	5	23	55	7	2019	1.8571	2.3277
1316	solap	0.9632	-0.1573	3	3	20	5	2019	0	0
1317	solvent	-0.8473	-0.3058	4	110	429	22	2019	0.7273	0.9115
1318	sop	0.9486	-0.1408	3	15	116	9	2019	0	0
1319	sop document	1.1054	-0.1206	3	4	63	7	2019	0	0
1320	south east sulawesi	0.8943	-0.1489	12	2	6	5	2019	0.4	0.5013
1321	south kalimantan	0.0446	-0.3035	5	34	86	6	2019	0	0
1322	south sumatera	0.9408	-0.1626	3	24	87	9	2019	0	0
1323	south sumatra	0.7558	-0.106	1	49	172	10	2019	0.3	0.376
1324	southern part	0.9589	-0.1223	5	22	78	6	2019	0.1667	0.2089
1325	soy sauce	-0.7404	0.105	9	15	234	9	2019	1	1.2534
1326	soybean meal	-0.7704	0.1059	9	56	190	8	2019	0.625	0.7833
1327	spatial distribution pattern	0.8702	-0.2091	3	13	90	6	2019	0.5	0.6267
1328	spatial model	0.962	-0.2305	1	12	70	8	2019	0	0
1329	spatial pattern	0.9294	-0.3741	14	27	216	15	2019	0.0667	0.0836
1330	spce	-0.6207	-0.5565	2	8	102	6	2019	0	0
1331	spce g chit	-0.6206	-0.5565	2	8	102	6	2019	0	0
1332	speargun	0.9177	0.1135	1	15	167	7	2019	0.8571	1.0743
1333	species diversity	1.0534	0.0336	1	70	476	32	2019	0.5625	0.705
1334	species richness	1.0422	0.0584	1	55	287	24	2019	0.3333	0.4178
1335	specific gravity	-0.1723	-0.4803	8	45	176	8	2019	2.375	2.9767
1336	specific growth rate	-0.1204	0.3554	6	35	101	5	2019	0.6	0.752
1337	specificity	-0.2098	0.447	10	43	212	10	2019	0	0
1338	specimen	0.2251	0.3614	10	53	238	18	2019	0.6667	0.8356
1339	spectra	-0.3818	-0.2752	2	98	276	18	2019	0.3889	0.4874
1340	spectrophotometry	-0.6447	0.0089	4	79	186	9	2019	0.5556	0.6963
1341	spectroscopy	-0.3756	-0.4228	2	152	533	33	2019	0.6364	0.7976
1342	sperm	-0.7195	0.1483	15	21	239	15	2019	4.3333	5.4312
1343	sperm viability	-0.789	0.2526	15	23	100	5	2019	2.2	2.7574
1344	spi	-0.1064	0.5894	14	11	140	5	2019	0	0
1345	spinach	0.0498	-0.1752	16	22	153	7	2019	0.7143	0.8953
1346	spiny lobster	-0.2357	0.2879	6	18	146	15	2019	0	0
1347	spirulina platensis	-0.919	0.2936	6	31	135	5	2019	0	0
1348	spoilage mold	-0.5111	-0.065	10	7	90	6	2019	0	0
1349	sponge	-0.373	0.3734	1	51	246	10	2019	0.9	1.128
1350	sprague dawley rat	-0.983	0.3343	6	53	196	11	2019	0.1818	0.2279
1351	spray method	-0.5474	-0.2549	11	7	65	5	2019	0	0
1352	spring	0.0644	0.1218	1	17	67	8	2019	0.75	0.94
1353	spw	-0.8209	-0.608	2	13	198	9	2019	1	1.2534
1354	square	0.5912	-0.2577	10	41	167	10	2019	0.1	0.1253
1355	squid attractor	0.2102	0.0147	16	4	36	9	2019	0	0
1356	src	-0.6097	-0.4144	4	17	98	5	2019	0	0
1357	srf	-0.2106	-0.1739	16	13	116	7	2019	0	0
1358	sst	0.5522	-0.2369	14	22	132	11	2019	0.2727	0.3418
1359	stakeholder analysis	1.3476	-0.4203	5	5	15	5	2019	0	0
1360	stand	0.8708	-0.3753	5	47	201	20	2019	0.2	0.2507
1361	standard deviation	0.7725	-0.5452	14	19	69	8	2019	0.5	0.6267
1362	staphylococcus aureus	-0.9502	-0.0622	13	66	151	7	2019	0.4286	0.5372
1363	start	-0.5741	0.1567	4	46	239	11	2019	0.8182	1.0255
1364	starvation	-1.0348	0.7209	7	3	112	7	2019	0	0
1365	station	0.7417	0.2494	1	133	882	68	2019	0.4265	0.5345
1366	stationary phase	-0.632	-0.3555	2	19	145	10	2019	0	0
1367	steam	-0.507	-0.7444	8	26	188	7	2019	1.2857	1.6115
1368	stearic acid	-0.344	0.3617	6	19	118	5	2019	0	0
1369	steroid	-0.8359	-0.0881	4	69	274	9	2019	0.5556	0.6963
1370	stgg	-0.8551	0.3765	13	16	341	11	2019	5	6.2668
1371	stingless bee	0.6575	0.1362	1	19	85	7	2019	0.5714	0.7162
1372	stock enhancement	0.6817	0.3483	1	8	68	8	2019	0	0
1373	storage temperature	-0.5863	-0.1381	11	44	129	8	2019	0	0
1374	storage time	-0.6751	-0.1538	11	54	140	6	2019	0	0
1375	strain	-0.4694	0.408	13	162	820	36	2019	0.6944	0.8704
1376	strand	-0.4859	-0.7504	8	16	140	5	2019	1	1.2534
1377	strand board	-0.266	-0.7267	8	29	145	8	2019	0.625	0.7833
1378	strategic policy	1.1032	0.0788	1	10	69	5	2019	0	0
1379	strength	0.0404	-0.5081	8	112	697	43	2019	0.907	1.1368
1380	striped catfish	-0.0679	0.4874	10	32	206	9	2019	0.3333	0.4178
1381	stroke	-0.6195	0.2006	6	34	87	6	2019	0	0
1382	strong correlation	0.0437	-0.6135	8	37	83	5	2019	0.8	1.0027
1383	structural complexity	0.8927	0.0844	16	4	77	11	2019	5	6.2668
1384	student	0.7977	-0.0065	3	38	154	19	2019	0.4737	0.5937
1385	study show	0.0669	-0.2803	3	40	68	5	2019	1	1.2534
1386	substance	-0.543	-0.0382	10	150	392	20	2019	0.65	0.8147
1387	substitution	-0.4734	-0.2903	2	84	407	17	2019	0.5294	0.6635
1388	subterranean termite	-0.116	-0.6956	8	13	58	6	2019	0.6667	0.8356
1389	subunit	-0.0679	0.3527	11	21	90	7	2019	1.4286	1.7905
1390	success rate	0.3302	0.3684	10	12	72	7	2019	0	0
1391	sugar content	-0.3738	0.2606	4	41	185	11	2019	1.9091	2.3928
1392	sugarcane	0.5916	-0.2267	3	15	35	5	2019	0.4	0.5013
1393	suitable area	0.8229	-0.0853	14	22	54	7	2019	0.4286	0.5372
1394	sulawesi macaque	0.4109	0.416	7	6	60	5	2019	1	1.2534
1395	sulfite	-0.3317	0.036	10	11	245	7	2019	0	0
1396	sunlight	-0.3453	-0.1126	8	24	62	5	2019	1	1.2534
1397	sunscreen cream	-0.7536	-0.1702	4	19	155	9	2019	3.1111	3.8993
1398	supernatant	-0.7293	0.268	13	34	145	8	2019	0.875	1.0967
1399	supplement	-0.7956	0.4134	6	71	239	9	2019	0.7778	0.9748
1400	supplementation	-0.697	0.4304	6	119	723	31	2019	0.8065	1.0108
1401	supplier	0.2594	0.3384	14	4	15	6	2019	0	0
1402	support vector machine	0.6003	-0.4188	5	28	71	8	2019	1	1.2534
1403	surface temperature	0.8353	-0.3815	14	46	195	13	2019	0.0769	0.0964
1404	survival rate	0.2761	0.1653	12	93	314	19	2019	0.3158	0.3958
1405	suspension	-0.4455	-0.3267	2	97	580	26	2019	0.3462	0.4339
1406	sustainable management	1.0713	0.1041	1	52	294	15	2019	1	1.2534
1407	svf	-1.3777	0.3923	15	13	154	7	2019	2	2.5067
1408	svm	0.5856	-0.4201	5	27	96	10	2019	1.5	1.88
1409	swamp buffalo	0.1963	0.3913	8	9	135	5	2019	2	2.5067
1410	sweet potato	-0.0469	-0.064	1	30	149	9	2019	0	0
1411	swir	0.95	-0.33	5	13	189	7	2019	0	0
1412	symptom	-0.1113	0.1346	16	61	217	13	2019	0.4615	0.5785
1413	synergistic effect	-0.6427	0.0266	4	16	45	5	2019	1.8	2.256
1414	synthesis	-0.8785	-0.4753	2	188	776	43	2019	1.093	1.3699
1415	synthetic dye	-0.4741	-0.3016	15	13	71	6	2019	0.3333	0.4178
1416	system analysis	1.037	-0.094	3	16	69	6	2019	0	0
1417	tamblingan lake	1.0474	0.2564	12	5	108	6	2019	0	0
1418	tannin	-0.7515	-0.1025	9	196	1783	71	2019	1.9718	2.4714
1419	tannin addition	-1.1611	0.0878	9	38	242	6	2019	2	2.5067
1420	tannin content	-0.6861	-0.0461	9	44	152	7	2019	0.8571	1.0743
1421	task	0.5904	-0.1336	11	35	138	14	2019	0.4286	0.5372
1422	tdn	-0.897	-0.0457	9	29	332	13	2019	1.2308	1.5426
1423	teg	-0.6356	-0.3695	2	7	90	5	2019	0	0
1424	tegal regency	0.3198	0.0074	11	7	66	10	2019	0.9	1.128
1425	tem	-0.7969	-0.4998	2	40	95	6	2019	1.3333	1.6711
1426	tempe	-0.2471	0.242	16	37	252	17	2019	1.8235	2.2855
1427	tempe flour	-0.5393	0.2242	4	9	85	5	2019	3	3.7601
1428	temperature storage	-0.4778	-0.0674	11	34	121	10	2019	0.2	0.2507
1429	tenera	0.3466	0.3391	7	17	196	8	2019	1.75	2.1934
1430	tensile strength	-0.6838	-0.6522	2	52	179	8	2019	1.375	1.7234
1431	tenure status	0.9526	-0.2452	3	6	96	6	2019	0	0
1432	test result	-0.3953	0.0196	10	58	178	8	2019	1.125	1.41
1433	tey	-0.9564	0.3413	15	6	55	5	2019	0	0
1434	tfd	-0.1347	-0.0152	11	8	70	5	2019	1	1.2534
1435	theory	0.6751	-0.2854	3	61	251	17	2019	0.6471	0.811
1436	thermal stability	-0.7056	-0.5915	2	58	234	10	2019	2.6	3.2587
1437	thin film	-0.5339	-0.6192	2	39	212	17	2019	0.6471	0.811
1438	thunnus albacare	-0.0647	-0.1308	17	23	69	5	2019	1	1.2534
1439	timber	0.2857	-0.461	5	54	186	10	2019	1.1	1.3787
1440	timor leste	0.5147	0.2778	12	11	57	5	2019	1	1.2534
1441	titanate nanosheet	-0.6796	-0.4512	10	10	17	5	2019	4.2	5.2641
1442	tnmb	0.8293	0.3318	12	10	40	5	2019	0	0
1443	tocns	-1.0215	-0.1533	9	10	85	5	2019	1	1.2534
1444	tolerant	-0.143	0.5821	7	46	107	8	2019	0.5	0.6267
1445	tomato	0.5697	0.3599	7	30	223	18	2019	0.1111	0.1393
1446	topic	0.9209	-0.2914	3	37	126	9	2019	1.1111	1.3926
1447	topography	0.8422	-0.2888	14	29	118	11	2019	0	0
1448	torque	0.3383	-0.0429	1	19	99	6	2019	0.8333	1.0445
1449	total biomass	0.4112	-0.3408	8	27	73	6	2019	1.1667	1.4623
1450	total carbon stock	1.0584	-0.5147	5	8	120	5	2019	1	1.2534
1451	total cost	0.3323	-0.1523	3	38	101	6	2019	0.3333	0.4178
1452	total flavonoid	-1.0468	0.0223	4	39	318	7	2019	0	0
1453	total flavonoid content	-1.1185	-0.0737	4	31	206	7	2019	1	1.2534
1454	total grains number	-0.21	0.5241	7	3	65	5	2019	2	2.5067
1455	total n	0.5255	-0.2653	5	20	65	6	2019	0	0
1456	total phenol	-0.8422	0.07	9	66	325	10	2019	0.5	0.6267
1457	total phenolic content	-0.8358	-0.1036	4	87	360	14	2019	1.2857	1.6115
1458	total score	0.9353	-0.2626	5	18	66	6	2019	1.3333	1.6711
1459	total volatile fatty acid	-0.9836	0.0464	9	54	222	6	2019	0.8333	1.0445
1460	tourism destination	0.9768	0.0136	3	13	88	7	2019	0.1429	0.1791
1461	tpc	-0.4362	0.0624	17	35	111	6	2019	1.3333	1.6711
1462	traceability system	0.9561	-0.2851	5	5	34	11	2019	0.6364	0.7976
1463	tractor	0.6836	-0.1898	1	12	101	10	2019	0	0
1464	traditional ecological knowledge	1.2035	0.1102	1	6	25	8	2019	0.625	0.7833
1465	tragedy	1.1948	-0.4063	3	8	156	6	2019	0	0
1466	trait	-0.0578	0.5393	7	132	816	44	2019	0.8409	1.054
1467	transcriptome	-0.1445	0.1734	11	12	48	5	2019	2	2.5067
1468	transcriptome assembly	-0.1707	0.1535	11	12	43	5	2019	1.6	2.0054
1469	transmission	0.288	0.5658	8	24	137	9	2019	0.4444	0.557
1470	trap	1.0111	0.0938	1	53	341	21	2019	0.619	0.7759
1471	tree density	0.9676	-0.4656	5	21	163	10	2019	0.7	0.8774
1472	trehalose	-1.3592	0.3073	15	8	168	8	2019	0	0
1473	trehalose entry	-1.3593	0.3075	15	8	168	8	2019	0	0
1474	trf	-0.3727	-0.5381	8	19	140	5	2019	0	0
1475	trip	0.9293	0.1239	1	28	83	9	2019	0.4444	0.557
1476	triterpenoid	-0.6888	-0.1039	4	31	158	5	2019	0	0
1477	trophic nich	0.9287	-0.236	8	8	98	7	2019	2	2.5067
1478	trophic state	0.6218	-0.213	14	4	35	5	2019	0	0
1479	tropic	0.4879	-0.2575	14	34	155	9	2019	1	1.2534
1480	tropical agricultural landscape	1.127	0.5184	12	12	75	5	2019	1.6	2.0054
1481	tropical country	0.0857	-0.0496	15	64	143	6	2019	0.6667	0.8356
1482	tropical fruit	-0.4141	-0.0497	11	25	63	5	2019	0.8	1.0027
1483	tropical greenhouse	0.0755	-0.1294	16	4	54	6	2019	0	0
1484	tropical peatland	0.6766	-0.2777	5	37	224	17	2019	3.7647	4.7185
1485	tuber	-0.3412	-0.1697	11	54	206	21	2019	0	0
1486	tuber yield	-0.0916	-0.0857	10	13	118	7	2019	0.4286	0.5372
1487	twp	0.8359	-0.417	5	11	135	5	2019	0	0
1488	tyrosinase inhibitor	-0.9516	-0.0517	4	32	234	9	2019	2.1111	2.646
1489	u ml	-0.5271	-0.2287	15	11	69	6	2019	0	0
1490	ultrafiltration	-0.8125	-0.0236	15	21	136	6	2019	2	2.5067
1491	unemployment rate	0.9746	-0.1887	1	3	40	5	2019	0	0
1492	unit effort	1.0165	0.1415	1	28	101	6	2019	0.5	0.6267
1493	unsaturated fatty acid	-0.5939	0.4662	9	46	156	7	2019	0.7143	0.8953
1494	upland rice	-0.0325	0.5306	7	21	116	5	2019	1	1.2534
