id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1126	lineage	0.0245	0.2191	10	27	149	10	2019	8.4	7.8392
1127	linearity	-0.3434	-0.193	9	71	238	12	2019	3.0833	2.8775
1128	lipase	-0.2939	0.1431	15	38	289	21	2019	0.381	0.3555
1129	lipid	-0.4173	0.2042	7	71	236	12	2019	1.25	1.1665
1130	lipid profile	-0.0897	0.665	8	60	239	8	2019	2	1.8665
1131	liquid	-0.4155	-0.4552	11	75	314	21	2019	1.0952	1.0221
1132	liquid holdup	-0.2986	-0.5969	11	6	27	6	2019	3	2.7997
1133	liquid product	-0.9123	-0.3646	1	40	220	10	2019	4.2	3.9196
1134	literary community	0.9834	-0.2321	4	4	42	6	2019	0	0
1135	literature study	1.1147	-0.1344	2	17	60	7	2019	0	0
1136	lithium	-0.5419	-0.4894	1	19	150	8	2019	3.875	3.6163
1137	litter size	0.3127	0.6888	10	9	120	6	2019	1	0.9332
1138	livelihood resilience	0.9584	0.1547	16	8	81	7	2019	0.8571	0.7999
1139	liver	0.0434	0.5817	14	89	471	20	2019	0.7	0.6533
1140	liver function status	0.5549	0.3574	4	7	180	9	2019	0	0
1141	livestock	0.7049	0.0085	23	72	380	25	2019	0.44	0.4106
1142	lmp	-0.9677	-0.236	1	8	110	5	2019	3	2.7997
1143	loading	-0.7074	-0.4597	1	104	555	39	2019	1.3846	1.2922
1144	local farmer	0.8319	-0.2344	2	22	398	10	2019	0	0
1145	local flour	-0.0697	-0.1377	3	10	25	5	2019	0.4	0.3733
1146	local fruit	0.6465	0.2695	2	4	36	9	2019	0	0
1147	local hydroxyapatite	-1.0398	0.7975	21	13	200	7	2019	1.8571	1.7332
1148	local wisdom	0.6115	-0.1634	4	7	29	5	2019	0.6	0.5599
1149	lod	-0.3419	-0.2967	1	70	170	10	2019	2.5	2.3331
1150	lombok	0.4176	-0.2222	3	23	290	16	2019	2.5	2.3331
1151	long term	-0.2037	0.2459	3	16	42	5	2019	0.2	0.1866
1152	loop	-0.044	-0.1751	11	27	88	10	2019	2.2	2.0531
1153	lovebird	-0.0991	0.4336	5	8	176	8	2019	1	0.9332
1154	low certainty evidence	0.7806	0.331	2	20	364	7	2019	1	0.9332
1155	low concentration	-0.3728	0.289	15	66	144	6	2019	0.6667	0.6222
1156	low fitness	0.9084	0.32	4	5	35	5	2019	1	0.9332
1157	low temperature	-0.654	-0.1427	7	58	190	8	2019	0.25	0.2333
1158	lower level	-0.0056	0.5476	15	23	109	5	2019	0.6	0.5599
1159	lpai h5n1	-0.0971	0.4388	5	8	144	6	2019	1	0.9332
1160	lpl	0.3538	0.3146	15	12	138	6	2019	0	0
1161	lqr	0.2578	-0.496	3	7	28	5	2019	0	0
1162	lscs	-0.4308	0.8759	6	16	280	8	2019	0	0
1163	lst	0.6656	-0.6437	3	20	145	9	2019	0.2222	0.2074
1164	lung	0.0895	0.4948	14	68	376	15	2019	1.3333	1.2443
1165	lung cancer	0.5201	0.5619	14	46	178	8	2019	1.5	1.3999
1166	lung clinic	0.7469	0.2265	3	11	62	5	2019	2	1.8665
1167	lung sound classification	0.8436	-0.6828	3	5	40	5	2019	1.4	1.3065
1168	m ha	-0.6267	-0.3241	1	10	70	5	2019	1	0.9332
1169	m mses	0.2073	0.0919	10	1	6	6	2019	1	0.9332
1170	macro level	0.7199	-0.306	2	11	64	5	2019	1.2	1.1199
1171	macronutrient	-0.4983	0.0681	5	19	108	7	2019	0.2857	0.2666
1172	macrophage	-0.2467	0.7731	8	88	328	11	2019	1.3636	1.2726
1173	madura	0.1224	-0.1737	21	10	57	7	2019	0	0
1174	magelang	0.1168	0.2989	10	39	156	11	2019	0.4545	0.4242
1175	magnetic field	-0.5554	-0.2003	1	19	83	11	2019	3.9091	3.6481
1176	magnetic property	-0.6341	-0.3402	1	23	72	5	2019	0.2	0.1866
1177	mahd	-0.8573	-0.1794	1	7	65	5	2019	11	10.2656
1178	main cause	-0.4428	0.4153	19	70	169	7	2019	0.4286	0.4
1179	main focus	0.5363	-0.4759	18	28	70	5	2019	0.4	0.3733
1180	major complication	0.6947	0.2456	16	7	152	8	2019	3	2.7997
1181	malaria	0.6261	0.1574	13	87	1094	67	2019	3.6418	3.3987
1182	malathion	1.1805	0.0693	16	6	96	6	2019	0	0
1183	malays ethnicity	1.3243	0.9327	13	23	364	7	2019	2	1.8665
1184	malaysia	0.9153	0.4976	13	71	507	24	2019	1.25	1.1665
1185	male wistar rat	-0.1227	0.7684	8	66	265	10	2019	0.8	0.7466
1186	maluku sea	0.2076	-0.1972	4	9	135	7	2019	0	0
1187	management support	0.9499	-0.0921	2	2	12	6	2019	0	0
1188	mango	-0.1589	-0.087	4	20	74	6	2019	0	0
1189	mangosteen	-0.4617	0.4338	6	10	70	5	2019	2	1.8665
1190	mangrofe	0.1723	-0.1549	4	20	58	7	2019	0.5714	0.5333
1191	mangrove	0.2446	-0.1271	4	21	50	8	2019	0.125	0.1167
1192	manufacturing	0.3087	-0.1296	7	23	101	10	2019	0.5	0.4666
1193	mask	0.4153	-0.189	3	6	67	15	2019	6.4	5.9727
1194	masl	0.0655	-0.0548	4	2	35	5	2019	0	0
1195	maternal distress	1.5104	0.1973	2	4	88	8	2019	4	3.733
1196	maternal mortality	0.957	0.3211	16	5	120	6	2019	1	0.9332
1197	mathematics	2.7053	-9.9159	29	0	0	5	2019	0	0
1198	max	0.0711	-0.1338	3	23	92	6	2019	1.3333	1.2443
1199	maximum pv penetration	0.6392	-0.467	2	1	5	5	2019	0	0
1200	mc4r	0.206	0.5672	10	22	174	6	2019	0	0
1201	mc4r gene	0.2232	0.5911	10	22	134	5	2019	0	0
1202	mcam	0.0643	0.5795	14	30	214	8	2019	7.625	7.116
1203	mch	-0.6675	-0.0461	12	9	70	6	2019	11.3333	10.5767
1204	mcp	-0.0878	0.9702	8	50	496	10	2019	1.4	1.3065
1205	mda mb	-0.574	0.6933	6	23	208	8	2019	1.25	1.1665
1206	mean diameter	-0.5692	-0.1563	1	43	209	10	2019	1.2	1.1199
1207	mean value	-0.0964	0.4852	5	27	75	5	2019	0	0
1208	meat quality	-0.2287	0.2828	5	54	194	8	2019	0.25	0.2333
1209	meat trader	0.724	-0.1174	4	1	6	6	2019	0	0
1210	meatball	0.1744	0.4078	10	30	311	14	2019	2.0714	1.9331
1211	mechanical property	-0.3349	-0.3413	7	67	256	24	2019	1.2083	1.1277
1212	mediator	0.4659	0.6206	2	81	230	10	2019	0.6	0.5599
1213	medical personnel	0.7925	0.1827	2	12	63	5	2019	0.6	0.5599
1214	medical student	0.881	0.0373	2	21	218	19	2019	1.9474	1.8174
1215	medication error	0.5958	0.1138	2	6	40	6	2019	1.6667	1.5554
1216	medicinal plant	-0.3796	0.4725	14	51	220	12	2019	1.9167	1.7887
1217	medline	0.8893	0.3454	2	61	207	8	2019	1	0.9332
1218	megaproject	1.2147	-0.0943	2	1	5	5	2019	0	0
1219	meiofauna	-0.2362	-0.2407	4	3	24	6	2019	0	0
1220	melanocortin	0.2262	0.5972	10	26	136	5	2019	0	0
1221	melanoma	0.3198	0.5316	14	31	134	9	2019	3	2.7997
1222	menoreh hills	0.6462	-0.1379	4	8	32	5	2019	2.4	2.2398
1223	mental health	1.4287	0.1509	2	14	119	11	2019	2.0909	1.9513
1224	merauke regency	0.8614	-0.2019	2	13	308	7	2019	0	0
1225	mercury	0.1376	-0.1983	4	5	84	7	2019	3	2.7997
1226	merr	-0.5157	0.0591	7	34	102	7	2019	0.5714	0.5333
1227	message	0.5683	-0.0431	2	22	124	19	2019	0.3158	0.2947
1228	met s	0.3518	0.3098	15	12	168	8	2019	0	0
1229	meta analysis	1.1448	0.7465	13	94	1353	40	2019	2.35	2.1931
1230	metabolic syndrome	0.4464	0.4626	15	51	378	15	2019	2.1333	1.9909
1231	metal	-0.5815	-0.2567	1	181	829	52	2019	0.6346	0.5922
1232	metal ion	-0.8659	-0.27	1	54	288	13	2019	2	1.8665
1233	metastasis	0.0181	0.6098	14	92	656	29	2019	4.931	4.6018
1234	metformin	-0.0489	0.5746	6	36	395	11	2019	3.9091	3.6481
1235	methanol	-0.7718	-0.0045	6	136	747	28	2019	1.6786	1.5665
1236	methylation	0.3171	0.705	14	17	83	7	2019	0.2857	0.2666
1237	mets	0.554	0.2094	15	16	131	7	2019	5.2857	4.9328
1238	mets component	0.5826	0.2591	15	16	119	7	2019	2.7143	2.5331
1239	mfcc	0.5395	-0.4077	3	18	72	12	2019	0.3333	0.3111
1240	mg dl	-0.0934	0.6352	8	69	378	15	2019	0.6	0.5599
1241	mg g	-0.9585	-0.2735	1	64	191	8	2019	1.875	1.7498
1242	mg kg	-0.1237	0.3058	8	102	508	22	2019	1.1818	1.1029
1243	mg kg body weight	-0.2007	0.7768	8	67	168	5	2019	0.8	0.7466
1244	mg kg bw	-0.2982	0.6478	8	72	406	20	2019	1.1	1.0266
1245	mg l	-0.2187	-0.1564	4	67	364	22	2019	0.5909	0.5515
1246	mg ml	-0.5392	0.1828	6	83	433	23	2019	0.4783	0.4463
1247	mgcd l	-0.3644	0.1038	21	6	125	5	2019	0	0
1248	mgcu l	-0.363	0.1031	21	6	125	5	2019	0	0
1249	mi index	0.9052	0.0477	16	4	80	5	2019	6	5.5994
1250	mic	-0.4541	0.5659	22	28	184	6	2019	1.3333	1.2443
1251	mic value	0.5858	1.3449	22	12	318	6	2019	1	0.9332
1252	mice	-0.0582	1.0623	8	37	161	6	2019	0	0
1253	mice meat	0.2497	0.4495	10	11	150	6	2019	1	0.9332
1254	micro hardness	-0.6719	-0.133	7	10	26	6	2019	1.1667	1.0888
1255	micro level	0.78	-0.2829	2	8	83	5	2019	1.2	1.1199
1256	microbe	-0.4516	-0.0438	12	62	177	10	2019	0.5	0.4666
1257	microbial contamination	-0.2583	-0.0984	4	22	78	6	2019	0.3333	0.3111
1258	microbial protein	-0.5624	0.1885	5	35	132	5	2019	0	0
1259	microbiological quality	-0.3339	-0.1054	5	6	90	5	2019	0	0
1260	microbubble	-0.1753	-0.3373	11	7	59	8	2019	3.5	3.2663
1261	microcapsule	-0.7933	-0.2131	1	28	192	11	2019	1.4545	1.3574
1262	microreactor system	-0.7105	-0.4739	1	11	113	8	2019	2.75	2.5664
1263	microrna	0.3063	0.7743	14	36	132	5	2019	1	0.9332
1264	microsatellite marker	0.1468	0.302	10	13	84	6	2019	1	0.9332
1265	microscopic examination	0.314	-0.0692	3	21	55	5	2019	0.6	0.5599
1266	microstructure	-0.6527	-0.2837	7	118	662	42	2019	0.7619	0.711
1267	microwave	-0.7674	-0.1698	1	35	121	6	2019	3.8333	3.5774
1268	microwave method	-0.767	-0.323	1	22	102	5	2019	1.4	1.3065
1269	middle	0.3679	-0.1322	4	40	106	8	2019	0	0
1270	middle section	-0.1453	-0.095	5	13	110	6	2019	0	0
1271	middleman	-0.0265	-0.7916	4	3	14	5	2019	0	0
1272	midwife	0.92	0.1479	2	27	180	12	2019	0.5	0.4666
1273	midwifery student	0.9202	-0.0441	2	9	79	5	2019	0.8	0.7466
1274	migration	-0.4037	0.6804	6	60	641	24	2019	0.7083	0.661
1275	milk chocolate	-0.6557	-0.1715	7	10	102	6	2019	0	0
1276	milk production	-0.3381	0.3986	5	29	223	13	2019	0	0
1277	milling process	-0.8031	-0.3996	7	30	119	5	2019	2.2	2.0531
1278	milling time	-0.8676	-0.3094	7	22	211	11	2019	2.7273	2.5452
1279	mining activity	0.0929	-0.2196	4	32	164	12	2019	1.4167	1.3221
1280	mir	0.276	0.7127	14	53	822	34	2019	0.4412	0.4117
1281	mirna	0.2496	0.7148	10	30	318	19	2019	1.5789	1.4735
1282	mixed infection	0.3841	0.2059	15	33	81	5	2019	1.6	1.4932
1283	mixing	-0.2811	-0.2307	1	39	81	6	2019	0.1667	0.1555
1284	mixture	-0.5506	-0.3256	1	251	1244	57	2019	1.3684	1.2771
1285	mj kg	-0.5204	-0.2074	1	38	106	8	2019	1.25	1.1665
1286	ml g	-0.912	-0.3044	1	16	164	7	2019	0	0
1287	ml min	-0.7975	-0.5531	9	40	258	8	2019	1	0.9332
1288	mlkg	-0.538	-0.0691	7	21	134	7	2019	0.5714	0.5333
1289	mmol g	-0.7565	-0.3242	1	58	160	7	2019	1.4286	1.3332
1290	mmsio2 tb	-0.9734	-0.3479	1	13	80	5	2019	3	2.7997
1291	mobile phase	-0.7491	-0.5688	9	57	329	10	2019	0.4	0.3733
1292	mocaf	-0.0729	-0.0874	3	22	80	10	2019	0.5	0.4666
1293	moderate level	0.3818	0.0083	4	16	59	5	2019	1	0.9332
1294	moderate treadmill exercise	-0.2727	0.5868	8	9	75	5	2019	1	0.9332
1295	module	0.2993	-0.5432	3	30	115	27	2019	0.8148	0.7604
1296	modulus	-0.1965	-0.4191	11	43	225	17	2019	1.7059	1.592
1297	mojosari duck	0.2699	0.4369	10	12	156	11	2019	0	0
1298	molar ratio	-0.9301	-0.3611	1	60	294	10	2019	0.8	0.7466
1299	molass	-0.4333	0.1709	7	21	151	8	2019	0	0
1300	molasses addition	-0.4839	0.166	7	10	95	5	2019	0	0
1301	mold	-0.6863	-0.1926	7	35	138	8	2019	0.625	0.5833
1302	molecular analysis	0.1245	0.5754	14	46	81	5	2019	1.4	1.3065
1303	molecular identification	-0.1352	0.1475	15	19	82	7	2019	1.2857	1.1999
1304	molecular marker	0.1134	0.3419	10	63	250	14	2019	0.2143	0.2
1305	molecular mechanism	-0.0794	0.9701	6	15	94	5	2019	0.6	0.5599
1306	molecule	-0.627	0.0695	1	163	729	34	2019	2.8235	2.635
1307	monolaurin	-0.3043	0.8345	22	10	344	8	2019	1	0.9332
1308	monovacancy	-0.3949	-0.709	11	7	86	5	2019	3	2.7997
1309	morbidity	0.4897	0.2396	13	82	382	20	2019	2.8	2.6131
1310	moringa	0.0696	-0.2007	21	6	99	8	2019	0	0
1311	morning	-0.0741	0.2376	5	30	91	5	2019	0	0
1312	mortality	0.6022	0.3028	16	150	1127	58	2019	1.569	1.4642
1313	mortality rate	0.8602	0.1713	16	62	404	25	2019	0.56	0.5226
1314	mosaic virus	-0.0371	0.3162	10	8	36	7	2019	0	0
1315	mosquito	0.985	0.1372	16	35	477	26	2019	1.0769	1.005
1316	mother	0.8288	0.2051	2	59	328	21	2019	1.2857	1.1999
1317	motherhood	0.9314	0.3398	2	15	143	8	2019	5.625	5.2495
1318	motility	-0.02	0.7037	5	36	243	15	2019	0.4667	0.4355
1319	motorcycle	0.5844	-0.7733	17	10	188	17	2019	1.2353	1.1528
1320	motorcycle taxi	0.5989	-0.7946	17	6	126	7	2019	2	1.8665
1321	motorcyclist	0.6833	-0.7445	17	4	55	6	2019	0.8333	0.7777
1322	mount merapi eruption	0.7147	-0.173	2	10	90	5	2019	0	0
1323	mouse	-0.2105	0.6268	6	164	1270	51	2019	1.8627	1.7384
1324	movie	0.6504	-0.4144	3	8	23	9	2019	1.7778	1.6591
1325	mpn	-0.2557	-0.222	4	22	108	6	2019	0	0
1326	mrc	0.2488	-0.3863	4	9	100	8	2019	4	3.733
1327	mrna	-0.1629	1.1889	24	79	347	9	2019	1.3333	1.2443
1328	mrna expression	-0.1019	1.0506	8	64	484	13	2019	0.4615	0.4307
1329	mrsa	-0.5449	0.2997	6	18	110	5	2019	0.6	0.5599
1330	msa	-0.7894	-0.2826	1	12	76	6	2019	3.3333	3.1108
1331	msld	0.8542	-0.6929	3	3	42	6	2019	1	0.9332
1332	mtgase	-0.5658	0.0431	7	3	15	5	2019	1	0.9332
1333	mtms	-0.5624	-0.1798	7	12	167	11	2019	1.9091	1.7816
1334	mtt assay	-0.5262	0.6976	6	104	322	10	2019	1.5	1.3999
1335	mud	-0.5142	-0.1591	1	29	138	11	2019	1.0909	1.0181
1336	multiple range test	-0.2506	0.2566	5	75	218	10	2019	0.1	0.0933
1337	multispectral classification	0.5409	-0.6151	3	18	155	7	2019	0	0
1338	multivariate calibration	-0.3391	-0.667	9	59	556	14	2019	1.4286	1.3332
1339	muscle	-0.1015	0.1559	5	50	339	11	2019	0.8182	0.7636
1340	mwpe	0.7987	-0.6399	3	3	16	6	2019	1.3333	1.2443
1341	myofibroblast	-0.093	0.5548	6	16	131	8	2019	0	0
1342	myofibroblast formation	-0.1145	1.1155	8	40	270	6	2019	0.3333	0.3111
1343	myrmecodia pendans merr & perry	-0.0806	0.8334	6	11	110	5	2019	0	0
1344	n lugen	0.3183	0.2889	10	4	30	5	2019	1	0.9332
1345	n mm2	-0.5195	-0.5845	7	4	286	11	2019	0	0
1346	nano	-0.843	-0.2213	1	51	379	18	2019	0.5556	0.5185
1347	nano chitosan	-0.8325	-0.2321	1	16	180	12	2019	0.5	0.4666
1348	nano zno tio	-1.0213	-0.2915	19	23	313	11	2019	0	0
1349	nanocomposite material	-0.6774	-0.2761	1	15	104	8	2019	3.75	3.4996
1350	nanofiber	-0.6879	-0.3243	1	48	506	31	2019	6.129	5.7199
1351	nanoparticle	-0.845	-0.2459	1	145	827	48	2019	1.1458	1.0693
1352	nanoporous carbon	-0.8078	-0.2705	1	49	252	10	2019	1.8	1.6798
1353	naoh	-0.7369	-0.151	12	82	424	20	2019	0.2	0.1866
1354	national health insurance	0.7765	0.0877	2	28	108	8	2019	0.375	0.35
1355	natural dye	-0.9027	-0.3131	19	43	219	12	2019	0.0833	0.0778
1356	natural farming system	0.8269	-0.1036	2	3	24	6	2019	0	0
1357	natural product research	-0.9848	-0.3711	9	4	30	5	2019	0	0
1358	natural zeolite	-0.7317	-0.292	12	39	392	22	2019	1.6818	1.5695
1359	nawungan orchard	0.0015	-0.4349	4	7	51	6	2019	0	0
1360	ncp	1.1094	0.1284	2	8	135	5	2019	0	0
1361	ncp electronic	1.1053	0.1287	2	8	175	7	2019	0	0
1362	needle	0.0859	-0.2505	3	30	72	7	2019	8.2857	7.7326
1363	negative correlation	-0.2753	0.0877	5	40	119	6	2019	0	0
1364	neighborhood	0.8964	0.0454	16	11	116	10	2019	5.4	5.0395
1365	neonate	0.6785	0.2117	2	9	76	15	2019	0	0
1366	nepafenac group	0.9007	0.4657	2	4	25	5	2019	0	0
1367	nepal	0.8361	0.1806	2	21	68	6	2019	0.6667	0.6222
1368	neutrophil activation	0.5859	0.157	13	9	85	5	2019	6	5.5994
1369	new medium	0.6779	-0.0785	4	6	19	7	2019	0.7143	0.6666
1370	new multiple range test	-0.2519	0.2614	5	78	291	12	2019	0.0833	0.0778
1371	newsvendor problem	0.9513	0.083	2	2	16	8	2019	0.75	0.6999
1372	next step	0.1836	-0.7912	17	27	81	5	2019	0	0
1373	ng ml	-0.0997	0.5347	15	12	73	5	2019	0	0
1374	nh2	-0.8273	-0.0651	12	42	215	9	2019	0.6667	0.6222
1375	nh3	-0.6972	0.0172	12	47	234	14	2019	7.0714	6.5993
1376	ni sba	-0.9954	-0.3659	1	15	185	5	2019	9	8.3992
1377	nickel	-0.7366	-0.3345	1	71	240	11	2019	1.9091	1.7816
1378	night	0.0748	0.0541	5	22	90	9	2019	0.2222	0.2074
1379	nimesulide	-0.4889	1.1811	8	7	110	5	2019	0	0
1380	nitrate concentration	0.0242	-0.268	4	6	66	6	2019	1	0.9332
1381	nitrogen dose	-0.2475	0.1458	4	16	235	10	2019	0	0
1382	nitrogen fertilizer	-0.1968	0.1265	5	18	279	9	2019	0	0
1383	nlr	0.7544	-0.4459	3	5	91	7	2019	0	0
1384	nmr	-0.7889	0.122	1	105	430	19	2019	2	1.8665
1385	nodule	0.515	-0.1381	3	25	87	10	2019	1.7	1.5865
1386	noise ratio	0.3137	-0.4129	3	14	34	6	2019	0.3333	0.3111
1387	noise reduction	0.1876	-0.6246	3	17	64	6	2019	0	0
1388	non drinker	0.5612	0.3592	4	7	120	5	2019	0	0
1389	none	0.3369	-0.2691	11	60	142	9	2019	0.6667	0.6222
1390	north sumatera	-0.1747	0.3958	3	14	45	5	2019	0	0
1391	northern part	0.2189	-0.2182	4	29	160	10	2019	0	0
1392	np a	0.5854	1.3464	22	12	270	5	2019	1	0.9332
1393	np b	0.586	1.3454	22	12	270	5	2019	1	0.9332
1394	nptn	0.0689	0.6999	14	19	128	5	2019	3.8	3.5463
1395	npv	0.6777	-0.3781	3	23	123	9	2019	0.4444	0.4148
1396	nrn1	-0.2269	1.4151	24	10	175	7	2019	1	0.9332
1397	nso	-0.7003	-0.1504	20	10	180	10	2019	0	0
1398	nuclear power	0.4728	-0.1012	18	4	105	5	2019	2	1.8665
1399	nurse	0.7728	0.1653	2	39	214	13	2019	1.0769	1.005
1400	nutrient quality	-0.2018	0.1327	5	20	149	5	2019	0	0
1401	nutrition care	1.1079	0.1279	2	8	156	6	2019	0	0
1402	obese group	0.3629	0.7246	8	30	256	8	2019	0	0
1403	obesity	0.6751	0.7739	8	94	873	26	2019	1.7692	1.6511
1404	obia	0.51	-0.6404	3	16	91	5	2019	0.4	0.3733
1405	oct	0.2721	-0.4447	3	13	80	5	2019	1.4	1.3065
1406	odds ratio	0.9051	0.5377	13	74	303	10	2019	2.3	2.1465
1407	odl	1.3865	0.9987	13	13	135	5	2019	0	0
1408	odot grass	-0.3972	0.4312	5	17	170	5	2019	0	0
1409	office building	0.0207	-0.854	3	3	55	9	2019	5	4.6662
1410	oil	-0.4196	-0.404	9	225	2017	106	2019	0.934	0.8716
1411	oil palm plantation	0.0261	0.2488	5	17	78	5	2019	0	0
1412	oleandrin	-0.1847	0.5404	6	8	80	8	2019	0	0
1413	oleic acid	-0.6757	0.0764	6	28	151	6	2019	2.5	2.3331
1414	oli imagery	0.4854	-0.5422	3	23	97	6	2019	0	0
1415	oli tirs	0.7115	-0.7082	3	15	132	5	2019	0.4	0.3733
1416	oligosaccharide	-0.43	0.128	15	19	186	12	2019	0.5	0.4666
1417	omega	0.2028	0.5563	14	42	245	6	2019	2.1667	2.022
1418	operable breast cancer	1.098	0.8309	13	15	140	5	2019	2	1.8665
1419	opg level	-0.3251	0.7141	8	22	99	5	2019	2	1.8665
1420	opp	0.0063	0.2587	5	17	130	8	2019	0	0
1421	opportunist trader	0.8959	-0.0882	23	6	119	7	2019	0	0
1422	opportunity cost	-8.8494	4.083	30	0	0	5	2019	0	0
1423	optic disc	0.5334	-0.3957	3	14	51	6	2019	0.1667	0.1555
1424	optical property	-0.7208	-0.2704	1	20	90	10	2019	0.4	0.3733
1425	optimization method	0.3013	-0.4162	3	26	71	13	2019	1.0769	1.005
1426	optimum condition	-0.8531	-0.2469	1	144	581	27	2019	1.4444	1.348
1427	optimum formula	-0.8161	-0.1785	1	46	271	17	2019	0.8235	0.7686
1428	optimum ph	-0.7034	0.1092	12	50	103	5	2019	1.4	1.3065
1429	opv	0.8532	0.382	2	6	102	6	2019	0	0
1430	oral administration	-0.0639	0.6426	18	58	185	7	2019	2.2857	2.1331
1431	oral disease	-0.2493	-0.0531	19	7	90	5	2019	0	0
1432	organic carbon	-0.1989	-0.3095	20	37	101	8	2019	0.5	0.4666
1433	organic matter	-0.3093	0.0854	5	140	622	33	2019	0.2121	0.198
1434	organic waste	-0.4004	-0.1651	12	32	83	6	2019	1.3333	1.2443
1435	organizational performance	0.8001	-0.8122	20	10	113	8	2019	0.375	0.35
1436	originality value	1.0787	-0.0077	2	76	252	16	2019	1.125	1.0499
1437	orthodontic tooth movement	-0.3695	0.6409	8	32	138	8	2019	1.25	1.1665
1438	oryza sativa	-0.427	0.0955	5	40	102	6	2019	1.1667	1.0888
1439	osce	0.8214	0.2077	2	12	35	8	2019	29.875	27.8805
1440	oss	0.7609	0.7726	22	7	54	6	2019	3	2.7997
1441	osteoclast	-0.2675	0.5827	8	42	150	8	2019	2	1.8665
1442	osteoclastogenesis	-0.3222	0.7098	8	26	152	8	2019	1.5	1.3999
1443	otm	-0.3343	0.7165	8	22	117	7	2019	1.1429	1.0666
1444	oven	-0.6534	-0.1018	5	39	127	9	2019	0.3333	0.3111
1445	overall accuracy	0.5193	-0.5235	3	55	256	17	2019	0.1765	0.1647
1446	overall survival	0.4841	0.7374	14	65	350	12	2019	1.5	1.3999
1447	oxidation	-0.7166	-0.1936	1	69	266	19	2019	0.6316	0.5894
1448	oxidative stress	-0.238	0.5254	8	41	185	8	2019	3.625	3.383
1449	oxy	-0.9871	0.8668	14	15	416	8	2019	1	0.9332
1450	p aminosalicylic acid	-1.0222	-0.1879	1	8	90	5	2019	1	0.9332
1451	p falciparum	0.6488	0.3132	13	32	149	8	2019	2.375	2.2164
1452	p np	-0.7618	-0.2984	1	12	80	5	2019	1	0.9332
1453	p vivax	0.79	0.3452	13	29	248	10	2019	3	2.7997
1454	p0001	0.5534	0.6562	8	33	103	6	2019	0.1667	0.1555
1455	p001	-0.092	-0.0164	5	39	124	6	2019	0.1667	0.1555
1456	palm kernel cake	-0.3332	0.4713	5	54	219	7	2019	0.7143	0.6666
1457	palm oil	-0.3612	-0.417	9	57	373	17	2019.0588	1.4118	1.3214
1458	palm oil plantation	-0.0814	-0.0677	5	11	90	6	2019	0	0
1459	palm sap sugar	-0.4604	-0.0983	7	14	87	9	2019	1.3333	1.2443
1460	palm sap sugar proportion	-0.6083	-0.1532	7	12	95	5	2019	0	0
1461	papua	0.6126	0.072	13	68	478	27	2019	1.7778	1.6591
1462	particle size	-0.8482	-0.1835	1	146	789	43	2019	1.2558	1.172
1463	party	0.8574	-0.2813	2	33	98	9	2019	0.4444	0.4148
1464	passage	0.0387	-0.007	4	28	126	12	2019	0.75	0.6999
1465	pathogen	-0.2703	0.3131	10	92	337	23	2019	1.1304	1.055
1466	pathogenesis	0.25	0.4937	13	56	207	8	2019	3.5	3.2663
1467	pathway	-0.0149	0.4353	12	177	862	42	2019	0.9762	0.911
1468	patient safety	0.7694	0.1696	2	19	45	5	2019	0.6	0.5599
1469	pca	-0.0996	-0.1148	9	133	571	29	2019	0.8966	0.8367
1470	pcl reconstruction	0.915	0.6793	13	9	84	8	2019	0	0
1471	pcn	-0.0373	0.7591	6	10	85	5	2019	0	0
1472	pcr	0.1598	0.3945	10	239	1067	41	2019	1.3171	1.2291
1473	pcr product	0.2473	0.4869	10	40	125	6	2019	1.1667	1.0888
1474	pcr rflp	0.3904	0.7886	8	45	184	6	2019	0.3333	0.3111
1475	pda	-0.7555	-0.4319	9	37	159	5	2019	0.8	0.7466
1476	pe beam	-0.8998	-0.6248	1	1	10	5	2019	3	2.7997
1477	peak	-0.3999	-0.2743	1	166	644	36	2019	0.5833	0.5444
1478	peak area	-0.8226	-0.6171	9	34	285	8	2019	1.5	1.3999
1479	peat soil	-0.5359	-0.3084	1	23	44	6	2019	0.3333	0.3111
1480	peat subsidence	3.7659	9.0198	31	0	0	9	2019	1	0.9332
1481	pec	-0.5618	-0.288	1	23	158	10	2019	0.4	0.3733
1482	pectin	-0.6674	0.1547	1	51	284	13	2019	1.3077	1.2204
1483	peel	-0.4355	0.3855	6	52	173	7	2019	1.2857	1.1999
1484	peg	-0.7396	-0.0646	1	45	224	14	2019	1	0.9332
1485	pentagamaboronon	-0.6312	0.782	6	29	182	5	2019	1.4	1.3065
1486	pepsin	-0.9626	0.0565	12	8	68	5	2019	0.8	0.7466
1487	peptide	-0.8494	0.0184	12	40	398	17	2019	0.2353	0.2196
1488	peri urban area	0.7855	-0.1034	23	8	115	5	2019	1	0.9332
1489	pericarp	-0.1611	-0.6528	9	15	164	9	2019	0.8889	0.8295
1490	periodontitis	-0.4335	0.1874	19	23	81	6	2019	0.6667	0.6222
1491	pest	0.2965	0.1625	10	46	177	9	2019	0.3333	0.3111
1492	petroleum	-0.1465	-0.6519	17	11	66	8	2019	0.125	0.1167
1493	pfo	-0.3056	-0.6435	9	27	556	16	2019	2.5	2.3331
